,Valor,Marca,Modelo,AnoModelo,Combustivel,CodigoFipe,MesReferencia,SiglaCombustivel
47,5062.0,Hyundai,Accent GS 3p Mec.,1995,Gasolina,015002-9,agosto de 2021 ,G
0,6297.0,Hyundai,Accent L/ LR 1.5 2/4p,1997,Gasolina,015003-7,julho de 2022 ,G
1,5959.0,Hyundai,Accent L/ LR 1.5 2/4p,1996,Gasolina,015003-7,julho de 2022 ,G
2,5598.0,Hyundai,Accent L/ LR 1.5 2/4p,1995,Gasolina,015003-7,julho de 2022 ,G
3,6316.0,Hyundai,Accent L/ LR 1.5 2/4p,1997,Gasolina,015003-7,junho de 2022 ,G
4,5977.0,Hyundai,Accent L/ LR 1.5 2/4p,1996,Gasolina,015003-7,junho de 2022 ,G
5,5615.0,Hyundai,Accent L/ LR 1.5 2/4p,1995,Gasolina,015003-7,junho de 2022 ,G
6,6266.0,Hyundai,Accent L/ LR 1.5 2/4p,1997,Gasolina,015003-7,maio de 2022 ,G
7,5930.0,Hyundai,Accent L/ LR 1.5 2/4p,1996,Gasolina,015003-7,maio de 2022 ,G
8,5571.0,Hyundai,Accent L/ LR 1.5 2/4p,1995,Gasolina,015003-7,maio de 2022 ,G
9,6217.0,Hyundai,Accent L/ LR 1.5 2/4p,1997,Gasolina,015003-7,abril de 2022 ,G
10,5883.0,Hyundai,Accent L/ LR 1.5 2/4p,1996,Gasolina,015003-7,abril de 2022 ,G
11,5527.0,Hyundai,Accent L/ LR 1.5 2/4p,1995,Gasolina,015003-7,abril de 2022 ,G
12,6168.0,Hyundai,Accent L/ LR 1.5 2/4p,1997,Gasolina,015003-7,março de 2022 ,G
13,5837.0,Hyundai,Accent L/ LR 1.5 2/4p,1996,Gasolina,015003-7,março de 2022 ,G
14,5484.0,Hyundai,Accent L/ LR 1.5 2/4p,1995,Gasolina,015003-7,março de 2022 ,G
15,6120.0,Hyundai,Accent L/ LR 1.5 2/4p,1997,Gasolina,015003-7,fevereiro de 2022 ,G
16,5791.0,Hyundai,Accent L/ LR 1.5 2/4p,1996,Gasolina,015003-7,fevereiro de 2022 ,G
